Id,SalePrice
2736,135512.4324568122
2737,121056.95054252264
2738,134274.40275276842
2739,161306.8216464979
2740,137721.4780438637
2741,143069.33190575978
2742,145447.6644623755
2743,140119.84226603716
2744,152251.74611897673
2745,140144.7478690592
2746,138768.742160494
2747,155371.4384411225
2748,118720.30288734178
2749,128889.98586199553
2750,137299.90006604965
2751,130063.35272687233
2752,221790.60343675892
2753,154094.23689008548
2754,223819.9456632514
2755,120473.81460133391
2756,98345.25804675254
2757,68142.18411568385
2758,92929.58786741726
2759,155917.0520173144
2760,135048.7579576054
2761,143872.36488275998
2762,139722.8412098983
2763,184231.0280351401
2764,165099.2113936808
2765,286143.46043328865
2766,131021.87857665327
2767,96694.78280979012
2768,128948.74370511492
2769,138674.55191574484
2770,155902.40207661293
2771,120084.68262861665
2772,119003.31347903883
2773,145782.68499452216
2774,132029.3653402931
2775,120266.39578752544
2776,135180.86589000377
2777,143512.50747232584
2778,121415.38663037472
2779,117704.77058613668
2780,102422.33779635333
2781,97374.93283040638
2782,89402.63637424735
2783,100777.70662127639
2784,120708.40407715437
2785,127386.4081312985
2786,84661.80689791568
2787,120627.44110622615
2788,82293.01271488814
2789,207023.15170816777
2790,84246.70466930686
2791,111542.94488736585
2792,60540.13050333126
2793,155734.84499845223
2794,98544.55760010848
2795,109206.14171839862
2796,101116.92260382898
2797,222884.76745164683
2798,119677.25138520906
2799,107931.33740981492
2800,78266.6874168323
2801,114387.34890137908
2802,137878.73949187188
2803,167198.46175612236
2804,141844.63038775258
2805,98275.73670751246
2806,92360.39368829958
2807,179432.22438242243
2808,152402.15277850366
2809,136766.41090818532
2810,137778.51247263388
2811,155163.0776640326
2812,145538.84540375308
2813,146580.56607842914
2814,153930.5718018859
2815,103280.05165210011
2816,231597.98518795782
2817,155138.71860339376
2818,127337.05211896401
2819,176669.70269155895
2820,137221.65675697045
2821,109627.02557416892
2822,215484.97955487898
2823,289221.0747972269
2824,164777.33379382492
2825,164450.14942576995
2826,133518.47377251816
2827,144182.49175208202
2828,209575.37239973468
2829,184831.30362475407
2830,227026.62632572977
2831,184906.7017978038
2832,253509.48258480258
2833,279906.1785943485
2834,209950.7654248844
2835,207257.58314584912
2836,188830.24091440215
2837,165368.3646686042
2838,152613.37569911245
2839,179266.3022785825
2840,203253.3637151955
2841,203890.35174387877
2842,214119.9669776293
2843,146865.14219947817
2844,145093.99396041606
2845,117195.8868719393
2846,204394.0030379587
2847,192182.26963004738
2848,226985.98739523767
2849,204055.67929001106
2850,286391.5905980447
2851,236102.9394537316
2852,231252.8364985907
2853,223443.67988457976
2854,141349.82603505993
2855,198510.34370276198
2856,204594.0597023213
2857,185945.15889637163
2858,204368.6823005306
2859,125371.01031705625
2860,126279.5145639233
2861,143059.25273566932
2862,192472.29055369028
2863,136789.38944477774
2864,230236.9274139013
2865,143924.72771658556
2866,151939.9652842444
2867,101833.56721218883
2868,100068.28475632663
2869,108495.97778034321
2870,132192.40403236364
2871,103724.8376733431
2872,54390.48035014665
2873,107110.02800400877
2874,138478.8635315047
2875,118838.64010101704
2876,166729.34648045118
2877,137090.91761497787
2878,167199.66237098898
2879,133522.94110000672
2880,103483.79035284408
2881,148104.23310354364
2882,163682.75392273997
2883,190124.4654222334
2884,217538.1916412433
2885,178385.98164721087
2886,211895.88253317302
2887,100752.14377080492
2888,128851.35131388553
2889,61836.53431180625
2890,90073.35392898686
2891,138821.48311779872
2892,67576.34524509705
2893,89714.56501179485
2894,64664.59906331974
2895,266729.08226762805
2896,275150.1109538616
2897,198771.3587253523
2898,146610.08620102968
2899,223785.01544575056
2900,152239.32693346788
2901,203494.6186042933
2902,187336.30775272907
2903,360601.76338482165
2904,355242.89255765127
2905,106197.98724835088
2906,203353.1158844216
2907,103702.36666598507
2908,131248.08738833806
2909,141756.20889755446
2910,90089.07725914495
2911,85427.57423280209
2912,139036.91405835073
2913,90085.44871348675
2914,79530.14777059219
2915,85504.30619091314
2916,84494.59152619893
2917,169072.807093448
2918,123745.57097672563
2919,226445.5354070101
